vendor_id,legal_name,trading_name,vendor_type,country,market,currency,tax_id,registration_id,primary_contact,contact_email,payment_terms,incoterms,lead_time_days,minimum_order_quantity,return_terms,bank_information_status,document_type,document_status,document_issue_date,document_expiry_date,insurance_status,ethical_trade_status,sustainability_status,vendor_authorization,submitted_at,onboarding_owner,compliance_owner,commercial_owner,lifecycle_status,revision_number,source_business_unit,planned_purchase_value,value_currency,planned_item_count,strategic_tier,planned_launch_date,downstream_dependency,approved_at
VENDOR-DEMO-0188,Fictional Supplier 0188,Fictional Supplier 0188,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0188,DEMO-NOT-VALID-REG-0188,Fictional Contact 188,demo188@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0189,Fictional Supplier 0189,Fictional Supplier 0189,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0189,DEMO-NOT-VALID-REG-0189,Fictional Contact 189,demo189@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0190,Fictional Supplier 0190,Fictional Supplier 0190,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0190,DEMO-NOT-VALID-REG-0190,Fictional Contact 190,demo190@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0191,Fictional Supplier 0191,Fictional Supplier 0191,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0191,DEMO-NOT-VALID-REG-0191,Fictional Contact 191,demo191@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0192,Fictional Supplier 0192,Fictional Supplier 0192,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0192,DEMO-NOT-VALID-REG-0192,Fictional Contact 192,demo192@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0193,Fictional Supplier 0193,Fictional Supplier 0193,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0193,DEMO-NOT-VALID-REG-0193,Fictional Contact 193,demo193@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0194,Fictional Supplier 0194,Fictional Supplier 0194,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0194,DEMO-NOT-VALID-REG-0194,Fictional Contact 194,demo194@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0195,Fictional Supplier 0195,Fictional Supplier 0195,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0195,DEMO-NOT-VALID-REG-0195,Fictional Contact 195,demo195@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0196,Fictional Supplier 0196,Fictional Supplier 0196,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0196,DEMO-NOT-VALID-REG-0196,Fictional Contact 196,demo196@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0197,Fictional Supplier 0197,Fictional Supplier 0197,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0197,DEMO-NOT-VALID-REG-0197,Fictional Contact 197,demo197@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0198,Fictional Supplier 0198,Fictional Supplier 0198,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0198,DEMO-NOT-VALID-REG-0198,Fictional Contact 198,demo198@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0199,Fictional Supplier 0199,Fictional Supplier 0199,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0199,DEMO-NOT-VALID-REG-0199,Fictional Contact 199,demo199@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0200,Fictional Supplier 0200,Fictional Supplier 0200,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0200,DEMO-NOT-VALID-REG-0200,Fictional Contact 200,demo200@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0201,Fictional Supplier 0201,Fictional Supplier 0201,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0201,DEMO-NOT-VALID-REG-0201,Fictional Contact 201,demo201@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0202,Fictional Supplier 0202,Fictional Supplier 0202,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0202,DEMO-NOT-VALID-REG-0202,Fictional Contact 202,demo202@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0203,Fictional Supplier 0203,Fictional Supplier 0203,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0203,DEMO-NOT-VALID-REG-0203,Fictional Contact 203,demo203@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0204,Fictional Supplier 0204,Fictional Supplier 0204,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0204,DEMO-NOT-VALID-REG-0204,Fictional Contact 204,demo204@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0205,Fictional Supplier 0205,Fictional Supplier 0205,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0205,DEMO-NOT-VALID-REG-0205,Fictional Contact 205,demo205@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0206,Fictional Supplier 0206,Fictional Supplier 0206,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0206,DEMO-NOT-VALID-REG-0206,Fictional Contact 206,demo206@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0207,Fictional Supplier 0207,Fictional Supplier 0207,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0207,DEMO-NOT-VALID-REG-0207,Fictional Contact 207,demo207@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0208,Fictional Supplier 0208,Fictional Supplier 0208,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0208,DEMO-NOT-VALID-REG-0208,Fictional Contact 208,demo208@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0209,Fictional Supplier 0209,Fictional Supplier 0209,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0209,DEMO-NOT-VALID-REG-0209,Fictional Contact 209,demo209@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0210,Fictional Supplier 0210,Fictional Supplier 0210,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0210,DEMO-NOT-VALID-REG-0210,Fictional Contact 210,demo210@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0211,Fictional Supplier 0211,Fictional Supplier 0211,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0211,DEMO-NOT-VALID-REG-0211,Fictional Contact 211,demo211@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0212,Fictional Supplier 0212,Fictional Supplier 0212,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0212,DEMO-NOT-VALID-REG-0212,Fictional Contact 212,demo212@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0213,Fictional Supplier 0213,Fictional Supplier 0213,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0213,DEMO-NOT-VALID-REG-0213,Fictional Contact 213,demo213@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0214,Fictional Supplier 0214,Fictional Supplier 0214,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0214,DEMO-NOT-VALID-REG-0214,Fictional Contact 214,demo214@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0215,Fictional Supplier 0215,Fictional Supplier 0215,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0215,DEMO-NOT-VALID-REG-0215,Fictional Contact 215,demo215@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0216,Fictional Supplier 0216,Fictional Supplier 0216,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0216,DEMO-NOT-VALID-REG-0216,Fictional Contact 216,demo216@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0217,Fictional Supplier 0217,Fictional Supplier 0217,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0217,DEMO-NOT-VALID-REG-0217,Fictional Contact 217,demo217@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0218,Fictional Supplier 0218,Fictional Supplier 0218,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0218,DEMO-NOT-VALID-REG-0218,Fictional Contact 218,demo218@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0219,Fictional Supplier 0219,Fictional Supplier 0219,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0219,DEMO-NOT-VALID-REG-0219,Fictional Contact 219,demo219@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0220,Fictional Supplier 0220,Fictional Supplier 0220,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0220,DEMO-NOT-VALID-REG-0220,Fictional Contact 220,demo220@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0221,Fictional Supplier 0221,Fictional Supplier 0221,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0221,DEMO-NOT-VALID-REG-0221,Fictional Contact 221,demo221@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0222,Fictional Supplier 0222,Fictional Supplier 0222,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0222,DEMO-NOT-VALID-REG-0222,Fictional Contact 222,demo222@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0223,Fictional Supplier 0223,Fictional Supplier 0223,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0223,DEMO-NOT-VALID-REG-0223,Fictional Contact 223,demo223@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0224,Fictional Supplier 0224,Fictional Supplier 0224,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0224,DEMO-NOT-VALID-REG-0224,Fictional Contact 224,demo224@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0225,Fictional Supplier 0225,Fictional Supplier 0225,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0225,DEMO-NOT-VALID-REG-0225,Fictional Contact 225,demo225@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0226,Fictional Supplier 0226,Fictional Supplier 0226,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0226,DEMO-NOT-VALID-REG-0226,Fictional Contact 226,demo226@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0227,Fictional Supplier 0227,Fictional Supplier 0227,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0227,DEMO-NOT-VALID-REG-0227,Fictional Contact 227,demo227@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0228,Fictional Supplier 0228,Fictional Supplier 0228,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0228,DEMO-NOT-VALID-REG-0228,Fictional Contact 228,demo228@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0229,Fictional Supplier 0229,Fictional Supplier 0229,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0229,DEMO-NOT-VALID-REG-0229,Fictional Contact 229,demo229@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0230,Fictional Supplier 0230,Fictional Supplier 0230,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0230,DEMO-NOT-VALID-REG-0230,Fictional Contact 230,demo230@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0231,Fictional Supplier 0231,Fictional Supplier 0231,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0231,DEMO-NOT-VALID-REG-0231,Fictional Contact 231,demo231@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
VENDOR-DEMO-0232,Fictional Supplier 0232,Fictional Supplier 0232,Manufacturer,India,IN,INR,DEMO-NOT-VALID-TAX-0232,DEMO-NOT-VALID-REG-0232,Fictional Contact 232,demo232@example.com,Net 45,FOB,30,24,Defects accepted within 30 days,Verified,Business registration,Approved,2026-08-21,2027-09-20,Valid,Approved,Current,Approved,2026-09-20T15:20:08.334157+00:00,Vendor Operations,Compliance,Buying,Received,1,Fashion,39000,INR,1,Core,2026-11-19,Catalog and PO,
